sol_irr,T_amb,wind_pow
0,7.8,0.024
0.001,6.7,0.023
0.107,6.7,0.034
0.32,6.7,0.054
0.525,6.7,0.07
0.637,7.2,0.066
0.708,7.2,0.049
0.725,7.8,0.035
0.681,8.9,0.027
0.586,10,0.024
0.431,11.1,0.026
0.209,11.1,0.037
0.017,11.1,0.069
0,10.6,0.103
0,10.6,0.116
0,10.6,0.124
0,10,0.134
0,9.4,0.154
0,9.4,0.182
0,9.4,0.218
0,9.4,0.238
0,9.4,0.235
0,8.9,0.218
0,9.4,0.191
0,8.3,0.165
0,6.7,0.136
0.12,5.6,0.103
0.347,5.6,0.076
0.531,6.1,0.06
0.611,6.1,0.046
0.662,6.1,0.04
0.672,6.7,0.038
0.636,7.2,0.042
0.545,8.3,0.046
0.395,8.9,0.049
0.191,9.4,0.052
0.015,9.4,0.058
0,9.4,0.057
0,8.9,0.03
0,7.2,0.004
0,5.6,0.008
0,4.4,0.13
0,3.9,0.417
0,3.9,0.586
0,3.9,0.626
0,1.7,0.604
0,4.4,0.614
0,5,0.63
0,5,0.633
0,5,0.619
0.103,5,0.577
0.339,5,0.572
0.529,5,0.57
0.679,5,0.517
0.733,5,0.425
0.736,4.4,0.325
0.699,5,0.259
0.605,5.6,0.231
0.454,6.1,0.216
0.242,6.7,0.204
0.019,6.7,0.2
0,7.2,0.206
0,5.6,0.238
0,4.4,0.294
0,2.8,0.386
0,2.2,0.51
0,1.7,0.583
0,1.1,0.576
0,2.8,0.571
0,3.3,0.585
0,3.9,0.55
0,7.8,0.47
0,7.2,0.435
0,7.2,0.45
0.127,6.7,0.38
0.281,6.7,0.27
0.405,7.2,0.26
0.476,7.8,0.227
0.546,7.8,0.204
0.654,8.3,0.197
0.651,8.3,0.207
0.56,8.3,0.227
0.395,10,0.259
0.23,9.4,0.31
0.014,8.3,0.381
0,8.3,0.43
0,7.8,0.464
0,6.7,0.481
0,6.1,0.487
0,5.6,0.481
0,5.6,0.466
0,5,0.451
0,5.6,0.425
0,5.6,0.387
0,4.4,0.366
0,4.4,0.349
0,4.4,0.344
0.001,4.4,0.335
0.136,3.3,0.305
0.361,3.3,0.293
0.549,3.3,0.294
0.663,2.8,0.292
0.723,3.3,0.289
0.736,3.9,0.291
0.695,5,0.294
0.601,6.1,0.301
0.449,5.6,0.317
0.219,4.4,0.349
0.017,5,0.387
0,5,0.401
0,5.6,0.401
0,4.4,0.391
0,3.9,0.361
0,2.8,0.335
0,3.3,0.317
0,3.9,0.298
0,3.3,0.276
0,4.4,0.246
0,4.4,0.225
0,5,0.22
0,3.9,0.22
0.001,3.9,0.225
0.15,3.9,0.228
0.386,2.8,0.235
0.562,3.3,0.237
0.677,3.9,0.227
0.735,4.4,0.209
0.743,5.6,0.195
0.702,6.7,0.19
0.601,7.2,0.194
0.429,7.2,0.207
0.197,7.8,0.233
0.018,7.2,0.278
0,6.7,0.32
0,6.1,0.32
0,6.1,0.291
0,5.6,0.256
0,5.6,0.221
0,5,0.2
0,4.4,0.18
0,3.9,0.122
0,3.9,0.05
0,3.9,0.017
0,3.9,0.012
0,3.9,0.02
0.001,3.9,0.041
0.157,3.9,0.071
0.395,3.3,0.094
0.568,3.9,0.119
0.679,3.9,0.142
0.737,3.9,0.155
0.746,5,0.164
0.704,6.7,0.173
0.614,6.7,0.194
0.463,8.9,0.225
0.256,8.3,0.268
0.02,9.4,0.341
0,7.8,0.391
0,7.2,0.373
0,5,0.321
0,4.4,0.264
0,3.9,0.238
0,2.2,0.221
0,1.1,0.215
0,0.6,0.229
0,1.7,0.256
0,2.8,0.289
0,2.8,0.312
0,2.8,0.324
0.001,3.9,0.334
0.17,3.9,0.33
0.412,3.9,0.329
0.588,3.9,0.34
0.703,3.9,0.369
0.762,5,0.413
0.771,6.1,0.457
0.732,7.2,0.507
0.642,8.9,0.563
0.495,8.9,0.61
0.278,9.4,0.631
0.023,10.6,0.636
0,10.6,0.644
0,9.4,0.647
0,7.2,0.647
0,5,0.648
0,4.4,0.654
0,3.3,0.653
0,0,0.642
0,1.7,0.621
0,-0.6,0.598
0,-1.1,0.584
0,0,0.592
0,-1.1,0.581
0,-1.7,0.568
0.131,-2.8,0.533
0.325,-1.7,0.516
0.548,-1.7,0.506
0.649,-2.8,0.504
0.711,-2.2,0.503
0.728,0,0.513
0.685,2.2,0.542
0.589,4.4,0.577
0.429,7.8,0.601
0.168,9.4,0.607
0.016,10.6,0.61
0,11.1,0.618
0,8.9,0.618
0,4.4,0.602
0,2.8,0.583
0,0.6,0.556
0,1.7,0.513
0,0,0.455
0,0.6,0.398
0,1.1,0.362
0,1.1,0.352
0,0,0.355
0,0,0.368
0.001,-1.7,0.388
0.19,-1.7,0.39
0.434,-0.6,0.391
0.607,-1.1,0.41
0.718,-1.1,0.427
0.775,0,0.458
0.783,0.6,0.494
0.741,3.9,0.532
0.647,5,0.575
0.5,6.7,0.613
0.292,8.3,0.62
0.026,8.9,0.609
0,8.9,0.594
0,7.2,0.568
0,5.6,0.541
0,3.3,0.513
0,2.2,0.484
0,1.7,0.442
0,0.6,0.4
0,1.7,0.367
0,1.7,0.337
0,1.1,0.322
0,1.1,0.32
0,1.1,0.32
0.001,1.7,0.324
0.183,0.6,0.321
0.427,0.6,0.316
0.602,1.1,0.329
0.712,0.6,0.347
0.768,1.1,0.364
0.77,2.2,0.374
0.723,3.3,0.372
0.623,3.9,0.361
0.465,4.4,0.342
0.251,6.7,0.326
0.022,8.3,0.348
0,8.3,0.381
0,7.8,0.391
0,4.4,0.388
0,2.2,0.378
0,1.1,0.362
0,0.6,0.341
0,-1.1,0.313
0,0,0.279
0,0.8,0.247
0,1.8,0.222
0,2.7,0.213
0,3.7,0.221
0.001,4.6,0.245
0.184,5.6,0.259
0.428,5.6,0.256
0.601,5.6,0.265
0.712,5,0.278
0.769,4.4,0.302
0.777,5.6,0.343
0.736,7.2,0.388
0.646,8.3,0.438
0.499,8.3,0.484
0.289,8.9,0.523
0.025,8.3,0.556
0,8.3,0.568
0,7.8,0.552
0,6.7,0.533
0,5,0.516
0,2.2,0.494
0,0.6,0.472
0,0.6,0.466
0,2.8,0.471
0,0,0.471
0,0.6,0.457
0,1.1,0.444
0,-0.6,0.447
0,-1.7,0.47
0.101,-3.3,0.484
0.304,-3.3,0.472
0.552,-3.3,0.465
0.664,-3.3,0.442
0.747,-1.7,0.401
0.739,-0.6,0.353
0.697,1.1,0.324
0.6,2.8,0.313
0.431,4.4,0.32
0.166,7.2,0.34
0.011,7.2,0.369
0,7.2,0.388
0,6.1,0.379
0,3.9,0.368
0,3.9,0.386
0,1.7,0.402
0,0.6,0.367
0,-0.6,0.323
0,-1.7,0.308
0,-2.2,0.317
0,-2.2,0.347
0,-2.8,0.395
0,-3.9,0.431
0,-5,0.46
0.096,-4.4,0.447
0.272,-4.4,0.392
0.419,-5,0.354
0.547,-4.4,0.323
0.677,-4.4,0.302
0.698,-2.8,0.3
0.651,0.6,0.3
0.513,2.8,0.307
0.36,4.4,0.323
0.188,5.6,0.364
0.016,7.2,0.444
0,6.7,0.501
0,3.9,0.507
0,2.2,0.495
0,0.6,0.48
0,-1.1,0.479
0,-1.7,0.49
0,-2.2,0.491
0,-2.2,0.502
0,-1.7,0.53
0,-1.7,0.563
0,-1.7,0.59
0,-2.2,0.604
0,-1.1,0.618
0.122,-1.1,0.605
0.326,-1.1,0.599
0.506,-1.1,0.604
0.624,-0.6,0.602
0.678,0,0.59
0.691,0.6,0.574
0.664,1.7,0.566
0.6,2.2,0.568
0.455,2.8,0.574
0.241,4.4,0.59
0.017,4.4,0.575
0,4.4,0.552
0,3.9,0.557
0,4.4,0.571
0,4.4,0.559
0,3.3,0.544
0,3.3,0.544
0,2.8,0.554
0,3.3,0.571
0,3.3,0.578
0,2.8,0.586
0,2.8,0.591
0,2.8,0.599
0,2.8,0.61
0.091,2.8,0.62
0.308,3.3,0.679
0.483,2.8,0.736
0.518,2.8,0.763
0.561,2.8,0.777
0.574,3.3,0.773
0.507,3.3,0.755
0.429,4.4,0.739
0.284,4.4,0.725
0.124,4.4,0.72
0.007,4.4,0.695
0,4.4,0.659
0,4.4,0.644
0,4.4,0.645
0,3.9,0.653
0,3.9,0.638
0,3.9,0.613
0,3.9,0.578
0,3.3,0.548
0,2.2,0.527
0,2.8,0.53
0,1.1,0.529
0,0.6,0.51
0,-1.1,0.498
0.077,-1.7,0.501
0.27,-1.1,0.577
0.486,-1.1,0.644
0.607,-0.6,0.687
0.651,-0.6,0.693
0.64,-1.1,0.692
0.577,-0.6,0.698
0.438,1.1,0.707
0.274,2.8,0.716
0.112,3.3,0.722
0.006,3.3,0.703
0,3.9,0.656
0,3.9,0.615
0,2.8,0.583
0,1.7,0.563
0,2.2,0.56
0,2.2,0.571
0,2.2,0.574
0,2.2,0.566
0,1.7,0.547
0,1.7,0.537
0,1.7,0.529
0,1.7,0.532
0,1.7,0.538
0.085,1.7,0.53
0.279,1.7,0.588
0.439,1.7,0.623
0.592,1.7,0.642
0.649,1.1,0.628
0.617,1.7,0.592
0.577,1.7,0.532
0.446,1.7,0.454
0.313,2.2,0.394
0.136,2.2,0.349
0.006,2.2,0.311
0,2.2,0.289
0,2.8,0.278
0,2.2,0.291
0,2.2,0.314
0,2.2,0.337
0,2.2,0.361
0,2.2,0.389
0,2.2,0.414
0,1.7,0.433
0,1.7,0.439
0,2.2,0.43
0,2.2,0.407
0,2.8,0.381
0.07,2.8,0.348
0.238,2.8,0.376
0.444,2.8,0.351
0.591,3.3,0.302
0.664,3.3,0.256
0.68,3.3,0.22
0.66,4.4,0.193
0.562,5,0.175
0.405,5,0.168
0.195,5.6,0.19
0.012,5.6,0.226
0,5,0.251
0,3.9,0.256
0,2.2,0.266
0,1.7,0.28
0,0,0.289
0,-1.1,0.279
0,-2.8,0.26
0,-1.7,0.253
0,-2.8,0.267
0,-2.8,0.294
0,-2.8,0.32
0,-3.3,0.332
0,-4.4,0.337
0.132,-3.9,0.331
0.363,-4.4,0.347
0.541,-4.4,0.344
0.65,-5,0.311
0.711,-4.4,0.261
0.719,-3.9,0.21
0.67,0,0.19
0.578,0,0.196
0.425,2.2,0.201
0.21,4.4,0.203
0.012,5,0.228
0,6.1,0.27
0,5.6,0.301
0,1.1,0.313
0,-0.6,0.308
0,-1.1,0.274
0,-2.2,0.218
0,-2.2,0.152
0,-2.2,0.097
0,-2.8,0.069
0,-4.4,0.065
0,-3.9,0.076
0,-4.4,0.094
0,-4.4,0.118
0.112,-4.4,0.121
0.325,-5.6,0.112
0.514,-5,0.112
0.659,-5,0.118
0.735,-6.1,0.129
0.745,-4.4,0.145
0.706,-1.7,0.168
0.617,0,0.198
0.47,3.3,0.225
0.257,6.1,0.242
0.019,6.7,0.258
0,6.1,0.27
0,5,0.255
0,0.6,0.224
0,-1.1,0.194
0,-1.7,0.166
0,-2.8,0.128
0,-2.8,0.088
0,-1.7,0.055
0,-1.1,0.036
0,-1.1,0.028
0,-2.8,0.031
0,-1.7,0.038
0,-2.8,0.045
0.175,-2.8,0.035
0.42,-2.2,0.015
0.595,-1.1,0.008
0.704,-1.7,0.006
0.761,-1.1,0.003
0.769,0.6,0.002
0.728,1.1,0.002
0.636,2.2,0.002
0.489,2.8,0.001
0.278,3.3,0.002
0.022,3.9,0.017
0,2.8,0.051
0,3.3,0.083
0,2.8,0.11
0,2.8,0.127
0,3.3,0.129
0,3.3,0.116
0,3.3,0.103
0,3.3,0.089
0,3.9,0.067
0,3.9,0.044
0,3.9,0.031
0,3.9,0.027
0,3.9,0.028
0.159,3.9,0.028
0.399,3.9,0.022
0.572,3.9,0.02
0.684,3.9,0.016
0.739,3.9,0.015
0.745,4.4,0.014
0.699,5,0.012
0.605,5.6,0.011
0.453,6.1,0.011
0.237,6.7,0.021
0.014,6.7,0.068
0,6.7,0.084
0,6.1,0.058
0,6.1,0.031
0,5.6,0.02
0,5.6,0.018
0,5.6,0.018
0,5.6,0.02
0,5.6,0.035
0,5.6,0.07
0,5,0.115
0,5,0.147
0,5,0.155
0,5,0.146
0.162,5,0.133
0.411,5,0.086
0.588,5,0.063
0.709,5,0.031
0.765,5,0.004
0.773,5,0
0.733,5.6,0
0.642,6.1,0
0.497,6.7,0
0.284,8.9,0
0.022,8.9,0.021
0,8.3,0.053
0,7.8,0.054
0,7.2,0.045
0,6.7,0.043
0,6.7,0.046
0,5,0.046
0,4.4,0.035
0,6.1,0.025
0,7.2,0.018
0,7.8,0.015
0,7.8,0.013
0,7.8,0.01
0,7.8,0.011
0.18,7.8,0.014
0.424,7.8,0.009
0.594,7.8,0.004
0.699,7.2,0.002
0.754,7.2,0.001
0.76,7.8,0.002
0.719,7.8,0.005
0.628,7.8,0.019
0.481,8.9,0.035
0.267,8.9,0.053
0.02,8.9,0.083
0,8.9,0.103
0,8.3,0.111
0,8.3,0.114
0,8.9,0.113
0,8.3,0.105
0,8.3,0.088
0,8.3,0.071
0,7.8,0.062
0,7.8,0.062
0,7.2,0.069
0,5.6,0.082
0,5.6,0.101
0,5.6,0.126
0.162,3.3,0.138
0.403,2.8,0.135
0.578,2.8,0.135
0.696,3.3,0.128
0.754,2.2,0.118
0.762,2.8,0.102
0.722,4.4,0.087
0.631,5.6,0.085
0.483,6.1,0.095
0.268,6.7,0.114
0.02,7.8,0.155
0,8.9,0.206
0,7.8,0.244
0,3.9,0.269
0,3.3,0.271
0,1.7,0.249
0,1.7,0.215
0,1.1,0.187
0,1.1,0.155
0,1.1,0.131
0,2.8,0.126
0,3.3,0.139
0,3.9,0.168
0,5,0.205
0.174,5,0.238
0.413,5,0.274
0.586,5,0.311
0.694,5,0.325
0.75,4.4,0.32
0.758,5,0.307
0.718,5,0.31
0.625,5,0.337
0.475,5.6,0.369
0.256,5.6,0.4
0.018,5,0.444
0,5,0.491
0,4.4,0.519
0,2.8,0.538
0,2.2,0.556
0,2.8,0.566
0,2.8,0.538
0,2.8,0.481
0,2.8,0.457
0,2.2,0.495
0,2.2,0.559
0,2.2,0.606
0,1.7,0.633
0,1.7,0.656
0.107,1.1,0.666
0.337,1.1,0.697
0.551,1.1,0.699
0.656,1.1,0.661
0.732,1.1,0.584
0.751,0.6,0.506
0.719,0.6,0.45
0.637,1.1,0.416
0.489,2.2,0.395
0.258,5,0.382
0.018,6.7,0.392
0,6.7,0.404
0,5.6,0.407
0,3.3,0.393
0,1.1,0.367
0,-0.6,0.334
0,-1.7,0.301
0,-1.7,0.278
0,-2.2,0.272
0,-2.2,0.286
0,-2.8,0.315
0,-3.3,0.345
0,-2.8,0.368
0,-2.2,0.391
0.092,-2.2,0.403
0.3,-2.2,0.415
0.422,-2.2,0.429
0.536,-2.8,0.416
0.64,-2.2,0.398
0.689,-1.1,0.379
0.676,0,0.35
0.623,1.1,0.321
0.478,2.2,0.302
0.221,2.2,0.293
0.008,2.2,0.302
0,2.8,0.313
0,2.8,0.311
0,2.2,0.302
0,1.1,0.297
0,1.1,0.303
0,1.1,0.323
0,1.1,0.343
0,1.7,0.367
0,1.7,0.381
0,1.7,0.391
0,2.2,0.401
0,2.2,0.413
0,2.2,0.42
0.104,1.7,0.393
0.402,2.2,0.386
0.587,2.2,0.413
0.7,1.7,0.426
0.755,1.1,0.427
0.759,2.8,0.43
0.716,5,0.444
0.617,5.6,0.454
0.465,6.7,0.439
0.244,7.2,0.395
0.016,7.2,0.33
0,7.8,0.27
0,6.1,0.199
0,4.4,0.132
0,2.8,0.083
0,1.7,0.051
0,0.6,0.035
0,0,0.031
0,-1.1,0.036
0,-1.7,0.058
0,-1.1,0.099
0,-1.1,0.141
0,-1.7,0.184
0,-1.1,0.224
0.121,-2.2,0.221
0.348,-2.2,0.191
0.528,-1.1,0.144
0.682,-1.1,0.113
0.738,-0.6,0.112
0.742,0,0.12
0.695,0.6,0.126
0.596,1.1,0.123
0.437,2.8,0.118
0.208,4.4,0.118
0.011,5.6,0.126
0,5,0.118
0,4.4,0.095
0,3.3,0.074
0,3.9,0.067
0,3.3,0.076
0,3.3,0.099
0,3.3,0.128
0,3.3,0.161
0,3.3,0.21
0,3.3,0.278
0,3.3,0.315
0,3.3,0.322
0,3.9,0.321
0.136,4.4,0.29
0.38,5.6,0.19
0.564,6.1,0.13
0.679,6.7,0.099
0.736,6.7,0.082
0.743,7.2,0.077
0.699,7.8,0.079
0.602,8.3,0.091
0.441,10,0.117
0.213,10,0.164
0.013,10.6,0.243
0,10,0.291
0,10,0.285
0,10,0.255
0,10,0.225
0,9.4,0.203
0,9.4,0.192
0,8.9,0.189
0,8.3,0.185
0,6.7,0.192
0,5.6,0.217
0,5.6,0.248
0,6.7,0.271
0,7.2,0.285
0.161,7.8,0.294
0.404,8.3,0.302
0.573,7.8,0.312
0.681,8.9,0.334
0.737,7.8,0.355
0.743,8.3,0.374
0.702,9.4,0.37
0.594,10,0.368
0.44,10,0.386
0.23,8.9,0.413
0.016,8.9,0.451
0,8.9,0.462
0,8.9,0.455
0,8.9,0.437
0,8.9,0.425
0,9.4,0.421
0,9.4,0.422
0,8.9,0.413
0,9.4,0.4
0,8.9,0.394
0,8.9,0.405
0,8.3,0.427
0,8.3,0.454
0,8.3,0.48
0.196,7.8,0.493
0.443,7.8,0.469
0.614,6.7,0.464
0.724,6.7,0.472
0.779,7.2,0.488
0.786,7.2,0.503
0.745,7.8,0.498
0.651,8.3,0.481
0.5,9.4,0.466
0.28,10,0.432
0.022,9.4,0.381
0,9.4,0.314
0,8.9,0.296
0,8.3,0.291
0,7.2,0.252
0,6.7,0.2
0,5.6,0.153
0,5,0.123
0,5.6,0.101
0,4.4,0.088
0,5,0.084
0,5.6,0.086
0,6.1,0.1
0,6.7,0.125
0.145,6.7,0.143
0.397,6.7,0.122
0.58,6.1,0.114
0.677,6.1,0.122
0.719,6.1,0.134
0.717,6.7,0.139
0.666,7.8,0.149
0.567,8.3,0.169
0.424,8.9,0.2
0.221,10,0.245
0.018,10,0.323
0,8.9,0.387
0,8.3,0.411
0,7.2,0.403
0,6.7,0.383
0,6.7,0.369
0,6.7,0.366
0,5.6,0.362
0,5,0.352
0,4.4,0.339
0,3.9,0.337
0,3.9,0.343
0,3.9,0.355
0,3.3,0.374
0.215,2.8,0.4
0.459,2.2,0.424
0.627,2.2,0.485
0.733,2.8,0.55
0.787,2.2,0.586
0.792,3.9,0.604
0.752,5,0.613
0.661,6.7,0.61
0.511,6.7,0.598
0.292,6.7,0.576
0.026,6.1,0.566
0,6.1,0.555
0,6.1,0.549
0,5.6,0.548
0,5.6,0.537
0,5.6,0.504
0,5.6,0.462
0,5.6,0.427
0,6.7,0.422
0,6.7,0.432
0,6.1,0.438
0,7.2,0.436
0,7.2,0.434
0,7.2,0.444
0.109,7.8,0.438
0.314,7.8,0.418
0.478,7.8,0.413
0.569,7.8,0.404
0.597,7.2,0.38
0.543,7.2,0.354
0.48,7.8,0.328
0.393,8.9,0.312
0.214,9.4,0.32
0.096,10,0.342
0.004,10.6,0.374
0,10,0.401
0,10,0.435
0,7.8,0.471
0,6.7,0.491
0,5,0.494
0,2.8,0.488
0,2.2,0.487
0,3.9,0.481
0,5,0.476
0,3.9,0.474
0,3.3,0.477
0,2.2,0.483
0,2.8,0.491
0.052,2.8,0.487
0.179,3.9,0.501
0.318,4.4,0.509
0.397,5,0.516
0.469,5,0.523
0.426,6.7,0.527
0.404,7.8,0.527
0.309,8.3,0.537
0.2,9.4,0.565
0.076,10.6,0.596
0.003,11.1,0.619
0,11.1,0.633
0,11.1,0.635
0,10,0.624
0,8.9,0.599
0,9.4,0.559
0,7.8,0.513
0,7.8,0.464
0,6.7,0.42
0,5.6,0.389
0,3.9,0.372
0,3.3,0.37
0,1.7,0.384
0,0,0.411
0.035,1.1,0.427
0.115,0.6,0.447
0.194,0.6,0.448
0.256,0.6,0.432
0.278,1.7,0.407
0.288,3.9,0.376
0.251,4.4,0.344
0.195,5,0.322
0.125,5,0.311
0.049,6.1,0.303
0.001,6.1,0.299
0,6.7,0.305
0,7.2,0.323
0,7.8,0.342
0,7.8,0.353
0,8.3,0.362
0,8.3,0.379
0,8.3,0.381
0,7.8,0.367
0,8.9,0.352
0,7.2,0.347
0,7.2,0.339
0,7.2,0.334
0,7.2,0.335
0.063,7.2,0.324
0.243,7.2,0.32
0.436,7.2,0.301
0.56,8.3,0.252
0.605,7.2,0.206
0.554,8.3,0.197
0.5,7.8,0.194
0.413,8.3,0.18
0.208,8.3,0.181
0.076,7.2,0.198
0.004,7.8,0.207
0,8.3,0.213
0,7.8,0.232
0,7.2,0.256
0,5.6,0.274
0,5.6,0.285
0,6.1,0.289
0,6.1,0.293
0,5.6,0.282
0,6.1,0.223
0,5,0.201
0,3.9,0.185
0,3.3,0.164
0,2.8,0.16
0.138,2.8,0.164
0.36,0.6,0.185
0.52,1.7,0.201
0.587,0,0.211
0.66,0.6,0.22
0.66,1.1,0.221
0.527,2.2,0.227
0.447,5,0.245
0.319,6.1,0.249
0.149,7.2,0.245
0.009,8.3,0.243
0,8.3,0.241
0,7.2,0.23
0,6.1,0.225
0,4.4,0.219
0,4.4,0.196
0,2.2,0.163
0,1.1,0.133
0,0,0.106
0,-1.1,0.07
0,-1.1,0.045
0,-0.6,0.031
0,-1.1,0.026
0,-1.1,0.025
0.195,-1.1,0.03
0.428,-1.1,0.036
0.59,-0.6,0.044
0.68,-0.6,0.038
0.727,0,0.028
0.718,0.6,0.009
0.606,1.1,0.001
0.488,2.8,0
0.339,3.9,0
0.16,4.4,0.009
0.012,5,0.028
0,5,0.055
0,5.6,0.068
0,8.3,0.064
0,7.8,0.049
0,7.8,0.028
0,7.8,0.012
0,7.8,0.006
0,7.8,0.004
0,7.8,0.002
0,7.8,0.001
